image_name,area (px),diameter (px),diameter (mm)
01_0.png,144.0,18.384977340698242,0.5515493202209473
01_1.png,1020.0,55.9276237487793,1.6778287124633788
01_2.png,1445.0,65.55170440673828,1.9665511322021483
01_3.png,6132.5,130.81686401367188,3.924505920410156
01_4.png,5463.0,123.98809814453125,3.7196429443359373
01_5.png,1034.5,52.132110595703125,1.5639633178710937
01_7.png,1541.5,51.69376754760742,1.5508130264282225
01_8.png,2454.0,80.52969360351562,2.415890808105469
01_9.png,16498.0,208.3668975830078,6.251006927490234
01_10.png,10306.5,132.39501953125,3.9718505859374997
01_11.png,673.5,40.80461120605469,1.2241383361816405
01_12.png,472.0,30.492938995361328,0.9147881698608398
01_13.png,2768.5,84.1191635131836,2.523574905395508
01_14.png,2119.0,63.253658294677734,1.897609748840332
01_15.png,5257.0,112.7210922241211,3.3816327667236328
01_16.png,15782.5,186.54974365234375,5.596492309570312
01_17.png,7069.0,178.76541137695312,5.362962341308593
01_18.png,10069.0,153.8543243408203,4.615629730224609
01_19.png,10432.5,206.1967010498047,6.18590103149414
01_20.png,3258.0,84.504638671875,2.53513916015625
01_21.png,506.0,30.38646125793457,0.911593837738037
01_22.png,1989.5,61.2213134765625,1.836639404296875
01_23.png,13394.5,184.0322265625,5.520966796874999
01_24.png,920.5,43.97370529174805,1.3192111587524413
01_25.png,1934.0,84.21125793457031,2.5263377380371095
01_26.png,5830.5,108.63260650634766,3.2589781951904295
01_27.png,7135.0,134.19236755371094,4.025771026611328
01_28.png,3191.5,88.3956527709961,2.6518695831298826
01_29.png,530.5,41.593467712402344,1.2478040313720702
01_30.png,1665.0,59.54010009765625,1.7862030029296874
01_31.png,2183.0,62.95682907104492,1.8887048721313475
01_32.png,2282.0,70.55675506591797,2.116702651977539
01_33.png,1105.0,57.58491897583008,1.7275475692749023
01_35.png,2481.5,80.62277221679688,2.4186831665039064
01_36.png,2033.5,81.85690307617188,2.4557070922851563
01_37.png,4803.0,117.51615142822266,3.5254845428466797
01_38.png,558.5,32.6312255859375,0.978936767578125
01_39.png,21807.5,226.54490661621094,6.796347198486328
01_40.png,6109.0,110.73505401611328,3.3220516204833985
01_41.png,1203.0,49.120330810546875,1.4736099243164062
01_42.png,532.0,32.20502853393555,0.9661508560180664
01_43.png,407.5,27.91684913635254,0.8375054740905762
01_44.png,3105.5,86.66922760009766,2.6000768280029294
01_45.png,7829.5,144.5717010498047,4.33715103149414
01_46.png,806.5,38.80953598022461,1.1642860794067382
01_49.png,7280.5,147.6789093017578,4.430367279052734
01_50.png,455.0,28.505369186401367,0.855161075592041
01_51.png,624.5,41.08527755737305,1.2325583267211913
01_52.png,956.0,53.15415954589844,1.5946247863769532
01_53.png,1494.0,57.916561126708984,1.7374968338012695
01_54.png,3855.5,97.69359588623047,2.930807876586914
01_55.png,782.0,37.888938903808594,1.1366681671142578
01_56.png,6120.0,200.5989990234375,6.017969970703125
01_57.png,1188.0,64.63549041748047,1.939064712524414
01_59.png,469.0,35.00019836425781,1.0500059509277344
01_60.png,1202.5,44.91549301147461,1.3474647903442383
01_61.png,12211.0,256.44512939453125,7.693353881835937
01_62.png,698.5,39.16679000854492,1.1750037002563476
01_63.png,7568.5,121.41847229003906,3.6425541687011718
01_64.png,11294.0,184.85960388183594,5.5457881164550775
01_65.png,1209.0,53.60297775268555,1.6080893325805663
01_66.png,6697.5,147.89671325683594,4.4369013977050775
01_67.png,10731.5,167.35910034179688,5.020773010253906
01_68.png,818.5,39.31940460205078,1.1795821380615235
01_69.png,18815.0,191.11502075195312,5.7334506225585935
01_70.png,6726.5,121.0260009765625,3.630780029296875
01_71.png,1717.5,86.57964324951172,2.5973892974853516
01_72.png,4663.5,89.8042984008789,2.694128952026367
01_73.png,30486.0,276.279052734375,8.28837158203125
01_74.png,3753.0,84.66253662109375,2.5398760986328126
01_75.png,281.0,28.653297424316406,0.8595989227294921
01_76.png,1382.5,56.35620880126953,1.690686264038086
01_77.png,922.0,47.00341033935547,1.410102310180664
01_78.png,1064.5,46.01106643676758,1.3803319931030273
01_79.png,18417.0,222.80055236816406,6.684016571044921
01_81.png,1713.0,51.22519302368164,1.5367557907104492
01_82.png,555.5,36.235538482666016,1.0870661544799805
01_83.png,37645.0,362.0085144042969,10.860255432128906
01_84.png,3116.0,91.79740905761719,2.7539222717285154
01_85.png,34166.0,257.5703430175781,7.727110290527343
01_86.png,435.0,27.594493865966797,0.8278348159790039
01_87.png,873.0,40.43257522583008,1.2129772567749022
01_88.png,2136.0,72.28125762939453,2.1684377288818357
01_89.png,883.0,45.15456008911133,1.3546368026733397
01_91.png,5132.0,131.7347869873047,3.9520436096191407
01_92.png,670.0,39.31940460205078,1.1795821380615235
01_93.png,1426.5,84.3447265625,2.5303417968749997
01_94.png,5541.0,133.36436462402344,4.000930938720703
01_95.png,24065.5,273.9947509765625,8.219842529296875
01_96.png,2875.5,100.1251220703125,3.003753662109375
01_97.png,618.0,37.20235061645508,1.1160705184936524
01_98.png,4659.0,134.8482666015625,4.045447998046875
01_99.png,1913.0,84.14888000488281,2.5244664001464843
01_100.png,4653.5,88.51792907714844,2.655537872314453
01_101.png,3725.5,83.02861022949219,2.4908583068847654
01_102.png,4382.5,101.10159301757812,3.033047790527344
01_103.png,3228.5,86.37149047851562,2.5911447143554684
01_104.png,3869.5,131.10702514648438,3.933210754394531
01_105.png,4535.0,93.61840057373047,2.808552017211914
01_106.png,541.0,29.561960220336914,0.8868588066101074
01_107.png,177.5,16.67728042602539,0.5003184127807617
01_108.png,3023.5,87.46376037597656,2.623912811279297
01_109.png,691.5,36.36208724975586,1.0908626174926757
01_110.png,380.0,27.327877044677734,0.819836311340332
01_111.png,526.5,39.229042053222656,1.1768712615966797
01_112.png,5748.0,120.031982421875,3.6009594726562497
01_113.png,7920.0,146.28895568847656,4.3886686706542966
01_114.png,26220.5,228.5696563720703,6.857089691162109
01_115.png,283.0,27.65883445739746,0.8297650337219238
01_116.png,3591.5,83.24081420898438,2.4972244262695313
01_117.png,1880.5,72.94538116455078,2.1883614349365232
01_118.png,555.0,34.34201431274414,1.030260429382324
01_119.png,620.5,33.241737365722656,0.9972521209716797
01_120.png,518.0,35.56871032714844,1.067061309814453
01_121.png,3007.5,87.92061614990234,2.6376184844970703
01_122.png,3197.5,79.92516326904297,2.397754898071289
01_123.png,1633.0,54.13704299926758,1.6241112899780272
01_124.png,13813.5,171.9282989501953,5.157848968505859
01_125.png,5616.0,92.21015167236328,2.7663045501708985
01_126.png,568.5,30.487018585205078,0.9146105575561523
01_127.png,1802.0,59.08589553833008,1.7725768661499022
01_128.png,8220.5,148.0711212158203,4.442133636474609
01_129.png,3214.0,116.81201171875,3.5043603515624997
01_130.png,5662.5,111.1720962524414,3.335162887573242
01_131.png,1541.5,64.58599853515625,1.9375799560546874
01_132.png,3931.5,108.33763122558594,3.250128936767578
01_133.png,957.0,45.607215881347656,1.3682164764404297
01_134.png,4949.0,101.54517364501953,3.046355209350586
01_135.png,482.5,39.812255859375,1.19436767578125
01_136.png,8240.5,140.63717651367188,4.219115295410156
01_137.png,395.0,28.077552795410156,0.8423265838623046
01_138.png,492.0,32.09220504760742,0.9627661514282226
01_139.png,862.5,52.34520721435547,1.570356216430664
01_140.png,4977.5,90.98149871826172,2.7294449615478515
01_141.png,4073.0,98.9547348022461,2.9686420440673826
01_142.png,96149.0,465.72613525390625,13.971784057617187
01_143.png,1847.0,68.62393951416016,2.0587181854248047
01_144.png,1269.5,62.29787063598633,1.8689361190795897
01_145.png,750.0,48.84689712524414,1.4654069137573242
01_146.png,8517.0,130.36123657226562,3.9108370971679687
01_147.png,1951.5,58.05189895629883,1.7415569686889647
01_148.png,355.5,24.210376739501953,0.7263113021850586
01_149.png,4443.0,103.2518310546875,3.097554931640625
01_150.png,1991.5,78.23062896728516,2.3469188690185545
01_151.png,6093.5,136.4003448486328,4.092010345458984
01_152.png,1549.0,78.8544921875,2.365634765625
01_153.png,3792.0,85.38350677490234,2.56150520324707
01_154.png,51848.5,408.9256286621094,12.267768859863281
01_155.png,2142.0,62.87004852294922,1.8861014556884765
01_156.png,651.0,47.04273223876953,1.4112819671630858
01_157.png,9480.0,148.78863525390625,4.463659057617187
01_158.png,16995.5,171.9619903564453,5.158859710693359
01_160.png,3297.0,80.2188720703125,2.406566162109375
01_161.png,1240.5,53.03792190551758,1.5911376571655274
01_162.png,955.5,48.30133819580078,1.4490401458740234
01_163.png,8722.5,124.48023223876953,3.734406967163086
01_164.png,28687.5,284.31341552734375,8.529402465820311
01_165.png,436.5,36.718017578125,1.10154052734375
01_166.png,9383.0,144.38539123535156,4.331561737060547
01_167.png,586.0,38.327735900878906,1.1498320770263672
01_168.png,413.5,31.14649200439453,0.9343947601318359
01_169.png,4935.5,101.13377380371094,3.034013214111328
01_170.png,11371.0,181.9947052001953,5.459841156005859
01_171.png,1032.5,47.51861572265625,1.4255584716796874
01_172.png,14107.5,203.95362854003906,6.118608856201171
01_173.png,2219.5,67.11347198486328,2.0134041595458982
01_174.png,16518.5,191.8099822998047,5.75429946899414
01_175.png,6400.5,107.7034912109375,3.231104736328125
01_176.png,1260.0,69.84866333007812,2.0954598999023437
01_177.png,2987.0,87.71538543701172,2.6314615631103515
01_178.png,1382.0,55.665287017822266,1.669958610534668
01_179.png,32956.0,303.6595764160156,9.109787292480469
01_180.png,459.0,32.21103286743164,0.9663309860229492
01_181.png,667.5,34.92869567871094,1.0478608703613281
01_182.png,2044.0,79.98712158203125,2.3996136474609373
01_183.png,764.5,36.153568267822266,1.084607048034668
01_184.png,908.5,38.854183197021484,1.1656254959106445
01_185.png,3353.5,80.99402618408203,2.4298207855224607
01_186.png,1323.0,45.444114685058594,1.3633234405517578
01_187.png,5545.5,112.42900085449219,3.3728700256347657
01_188.png,299.5,33.738563537597656,1.0121569061279296
01_189.png,592.5,32.85367202758789,0.9856101608276366
01_190.png,2696.5,77.47303771972656,2.324191131591797
01_191.png,1748.5,68.23600006103516,2.0470800018310547
01_192.png,3214.0,79.40098571777344,2.382029571533203
01_194.png,1604.5,73.10970306396484,2.1932910919189452
01_195.png,3832.5,126.14730834960938,3.784419250488281
01_196.png,21996.5,256.4209899902344,7.692629699707031
01_197.png,979.0,45.71356201171875,1.3714068603515623
01_198.png,6070.5,102.21471405029297,3.066441421508789
01_199.png,17743.0,191.08633422851562,5.732590026855468
01_200.png,30200.0,289.86224365234375,8.695867309570312
01_201.png,5570.5,96.88314819335938,2.906494445800781
01_202.png,1741.0,51.75129318237305,1.5525387954711913
01_203.png,1351.0,49.89781951904297,1.496934585571289
01_204.png,2400.5,66.25736236572266,1.9877208709716796
01_205.png,4280.5,97.5826416015625,2.927479248046875
01_206.png,529.5,40.311485290527344,1.2093445587158203
01_207.png,2127.5,59.649436950683594,1.7894831085205078
01_208.png,713.5,42.942020416259766,1.2882606124877929
01_209.png,2417.0,68.90725708007812,2.0672177124023436
01_210.png,4307.5,84.70559692382812,2.5411679077148435
01_211.png,2005.5,70.60467529296875,2.1181402587890625
01_212.png,680.5,37.134033203125,1.11402099609375
01_213.png,3120.5,84.81175231933594,2.544352569580078
01_215.png,3803.0,97.89624786376953,2.9368874359130857
01_216.png,2299.0,107.29884338378906,3.2189653015136717
01_217.png,1067.0,43.24799346923828,1.2974398040771484
01_218.png,426.5,33.241737365722656,0.9972521209716797
01_219.png,10780.0,151.60494995117188,4.548148498535156
01_220.png,1138.5,46.04411315917969,1.3813233947753907
01_221.png,8079.5,123.25514221191406,3.697654266357422
01_222.png,835.5,52.3929443359375,1.571788330078125
01_224.png,3652.0,104.66644287109375,3.1399932861328126
01_225.png,6019.0,109.48251342773438,3.2844754028320313
01_226.png,39828.0,269.2231750488281,8.076695251464843
01_227.png,2233.5,75.8626480102539,2.2758794403076172
01_228.png,3248.5,101.96588134765625,3.0589764404296873
01_229.png,50787.0,342.59765625,10.2779296875
01_230.png,739.5,41.23125457763672,1.2369376373291014
01_231.png,464.0,32.45016098022461,0.9735048294067382
01_232.png,2400.5,68.90238952636719,2.0670716857910154
01_233.png,599.0,36.410648345947266,1.092319450378418
01_234.png,14250.0,174.9516143798828,5.248548431396484
01_235.png,17308.5,207.38650512695312,6.221595153808593
01_236.png,411.0,29.74312400817871,0.8922937202453612
01_237.png,290.0,29.274763107299805,0.8782428932189941
01_239.png,914.5,38.68627166748047,1.160588150024414
01_240.png,390.5,35.777286529541016,1.0733185958862304
01_241.png,2631.0,68.94891357421875,2.0684674072265623
01_242.png,321.5,26.53023910522461,0.7959071731567382
01_243.png,2535.5,98.76254272460938,2.962876281738281
01_244.png,2249.5,84.61820220947266,2.5385460662841797
01_245.png,10916.5,156.75692749023438,4.702707824707031
01_246.png,1185.5,53.25218200683594,1.5975654602050782
01_247.png,746.0,78.77201843261719,2.3631605529785156
01_248.png,485.0,28.313337326049805,0.8494001197814941
01_249.png,740.0,39.7062873840332,1.1911886215209961
01_250.png,7907.0,213.04713439941406,6.391414031982421
01_251.png,6708.0,115.60296630859375,3.4680889892578124
01_252.png,28410.5,256.5328674316406,7.695986022949218
01_253.png,280.5,24.351791381835938,0.7305537414550781
01_254.png,1898.5,103.69686889648438,3.110906066894531
01_255.png,379.0,30.72517204284668,0.9217551612854004
01_256.png,781.5,60.671443939208984,1.8201433181762694
01_257.png,1793.0,57.076839447021484,1.7123051834106444
01_258.png,5083.5,119.92100524902344,3.597630157470703
01_259.png,1269.5,47.074607849121094,1.4122382354736327
01_260.png,1326.5,58.2410774230957,1.747232322692871
01_261.png,757.0,50.63615417480469,1.5190846252441406
01_262.png,7929.5,153.5398712158203,4.606196136474609
01_263.png,1393.0,51.312965393066406,1.539388961791992
01_264.png,6842.5,181.8930206298828,5.456790618896484
01_265.png,33800.5,291.69500732421875,8.750850219726562
01_266.png,1504.5,65.22306823730469,1.9566920471191405
01_267.png,2565.0,99.50396728515625,2.985119018554687
01_268.png,2350.0,63.31169891357422,1.8993509674072264
01_269.png,971.5,45.18878936767578,1.3556636810302733
01_270.png,846.5,37.273765563964844,1.1182129669189453
01_271.png,737.0,45.54138946533203,1.366241683959961
01_272.png,633.0,39.66126251220703,1.1898378753662109
01_273.png,483.5,45.54138946533203,1.366241683959961
01_274.png,5684.0,119.63297271728516,3.5889891815185546
01_275.png,1418.0,66.89427185058594,2.006828155517578
01_276.png,840.0,60.63846969604492,1.8191540908813475
01_277.png,9271.0,149.79005432128906,4.493701629638672
01_278.png,5175.0,122.40026092529297,3.672007827758789
01_279.png,2822.0,79.10140228271484,2.3730420684814453
01_280.png,2115.5,69.7784194946289,2.093352584838867
01_282.png,45803.5,383.1289367675781,11.493868103027344
01_283.png,1326.5,60.415428161621094,1.8124628448486328
01_284.png,2445.5,64.5850601196289,1.937551803588867
01_285.png,5049.0,167.83642578125,5.0350927734374995
01_286.png,598.5,32.514801025390625,0.9754440307617187
01_287.png,2507.5,73.14393615722656,2.1943180847167967
01_288.png,6291.5,107.00450897216797,3.210135269165039
01_289.png,229.0,25.84697723388672,0.7754093170166015
01_290.png,601.5,38.079063415527344,1.1423719024658203
01_291.png,398.0,28.79375648498535,0.8638126945495606
01_292.png,191.5,20.30518913269043,0.6091556739807129
01_293.png,2106.0,70.63284301757812,2.118985290527344
01_294.png,977.5,42.4102783203125,1.272308349609375
01_295.png,532.5,37.53684616088867,1.12610538482666
01_296.png,8443.0,155.32244873046875,4.659673461914062
01_297.png,1698.5,78.54954528808594,2.356486358642578
01_298.png,317.5,27.5067138671875,0.825201416015625
01_299.png,16979.0,228.32672119140625,6.849801635742187
01_300.png,9251.5,141.67193603515625,4.250158081054687
01_301.png,7802.5,161.04861450195312,4.831458435058593
01_302.png,254.5,24.824583053588867,0.744737491607666
01_303.png,1587.0,56.45749282836914,1.6937247848510741
01_304.png,898.0,41.73286056518555,1.2519858169555664
01_305.png,4091.5,94.57820892333984,2.837346267700195
01_306.png,2758.5,75.80845642089844,2.274253692626953
01_307.png,2234.0,64.5370101928711,1.9361103057861326
01_308.png,487.5,36.89193344116211,1.1067580032348632
01_309.png,9920.5,177.55300903320312,5.3265902709960935
01_310.png,9167.0,225.28224182128906,6.7584672546386715
01_312.png,1289.5,63.65919494628906,1.9097758483886718
01_313.png,8902.0,182.32135009765625,5.469640502929687
01_314.png,4677.0,119.34004974365234,3.58020149230957
01_315.png,2914.0,83.25773620605469,2.4977320861816406
01_316.png,2878.0,119.62042999267578,3.5886128997802733
01_317.png,619.0,43.93196487426758,1.3179589462280272
01_319.png,6067.5,180.49951171875,5.4149853515625
01_320.png,4276.0,106.3941421508789,3.191824264526367
01_321.png,3968.0,116.1664047241211,3.4849921417236325
01_322.png,1060.5,50.48781967163086,1.5146345901489258
01_323.png,39961.5,316.5708923339844,9.49712677001953
01_324.png,11735.5,148.60107421875,4.4580322265625
01_325.png,536.5,32.124053955078125,0.9637216186523437
01_326.png,709.0,55.54297637939453,1.666289291381836
01_327.png,377.0,24.972963333129883,0.7491888999938965
01_328.png,2843.5,94.0321044921875,2.8209631347656248
01_329.png,452.5,33.244407653808594,0.9973322296142578
01_330.png,1117.0,47.101470947265625,1.4130441284179687
01_331.png,1001.0,45.32229995727539,1.3596689987182617
01_332.png,13090.0,201.10215759277344,6.033064727783203
01_333.png,2909.5,81.08043670654297,2.432413101196289
01_334.png,874.5,46.09791946411133,1.3829375839233398
01_335.png,613.0,32.08965301513672,0.9626895904541015
01_336.png,645.0,54.08346939086914,1.622504081726074
01_337.png,2400.0,81.40657043457031,2.442197113037109
01_338.png,4093.5,96.7472915649414,2.902418746948242
01_339.png,547.5,32.583045959472656,0.9774913787841797
01_340.png,3920.5,94.13768768310547,2.824130630493164
01_341.png,2136.0,85.70317077636719,2.5710951232910157
01_342.png,498.5,31.561704635620117,0.9468511390686035
01_343.png,10038.5,154.30508422851562,4.629152526855469
01_344.png,5179.0,107.76455688476562,3.2329367065429686
01_345.png,3514.0,108.37454986572266,3.2512364959716797
01_346.png,4330.5,107.87049102783203,3.2361147308349607
01_347.png,3614.5,85.5451889038086,2.5663556671142578
01_348.png,493.5,42.10720443725586,1.2632161331176757
01_349.png,2681.0,91.63652801513672,2.7490958404541015
01_350.png,20745.0,226.7533721923828,6.802601165771484
01_351.png,375.0,33.241737365722656,0.9972521209716797
01_352.png,3148.0,87.16168975830078,2.614850692749023
01_353.png,2062.0,84.5282974243164,2.535848922729492
01_354.png,592.5,42.20209503173828,1.2660628509521483
01_355.png,4178.0,113.06974792480469,3.3920924377441404
01_356.png,60767.5,383.37152099609375,11.501145629882812
01_357.png,687.0,42.45016860961914,1.273505058288574
01_358.png,305.0,31.305152893066406,0.9391545867919922
01_359.png,14270.0,160.7061767578125,4.821185302734375
01_360.png,2105.5,65.6799545288086,1.9703986358642578
01_362.png,434.5,31.62777328491211,0.9488331985473633
01_363.png,2844.5,82.94073486328125,2.4882220458984374
01_364.png,11084.0,177.41522216796875,5.322456665039062
01_365.png,337.0,30.594316482543945,0.9178294944763183
01_366.png,745.0,39.08954620361328,1.1726863861083985
01_367.png,1395.0,58.94084548950195,1.7682253646850585
01_368.png,2205.5,70.92512512207031,2.1277537536621094
01_369.png,2971.0,80.3920669555664,2.411762008666992
01_370.png,1450.0,52.47132873535156,1.574139862060547
01_371.png,1026.5,42.95380783081055,1.2886142349243164
01_372.png,777.5,36.859214782714844,1.1057764434814452
01_373.png,358.5,28.16045570373535,0.8448136711120605
01_374.png,2809.5,84.2142105102539,2.526426315307617
01_375.png,443.0,31.891117095947266,0.9567335128784179
01_376.png,672.5,39.47201156616211,1.1841603469848632
01_377.png,284.0,28.22998046875,0.8468994140625
01_378.png,8909.0,212.84991455078125,6.385497436523437
01_379.png,6754.0,130.4232940673828,3.9126988220214844
01_380.png,695.0,37.16200637817383,1.1148601913452147
01_381.png,352.5,25.273082733154297,0.7581924819946289
01_382.png,349.5,24.210411071777344,0.7263123321533203
01_383.png,1763.0,54.50700378417969,1.6352101135253905
01_384.png,3604.5,91.70625305175781,2.751187591552734
01_385.png,332.5,33.421749114990234,1.002652473449707
01_386.png,10043.5,164.4021453857422,4.932064361572265
01_387.png,1259.5,61.61188507080078,1.8483565521240233
01_388.png,4218.5,87.4644775390625,2.623934326171875
01_389.png,341.5,28.319805145263672,0.8495941543579101
01_390.png,3532.0,94.90605926513672,2.8471817779541015
01_391.png,633.0,36.235538482666016,1.0870661544799805
